0.92,0.2,1.3698654511782
0.18,-0.42,0.51768102790962
-0.6,0.87,0.14668538841316
-0.02,0.57,-0.54176331147716
-0.11,0.79,-0.89944216825189
-0.46,0.76,-0.34422999740365
-0.94,0.99,1.0078982426317
0.46,-0.78,1.349944021215
-0.51,0.46,-0.31153308233393
-0.51,0.6,-0.20984192509566
0.06,-0.16,0.33470695378006
-0.24,0.85,-0.65881313138851
0.68,0.5,0.59555682661904
-0.37,-0.76,0.83588074281905
0.53,-0.87,1.2688227068368
0.07,-0.09,-0.29021874412874
-0.5,-0.92,1.3942207317089
0.69,0.91,0.10634941119856
0.48,-0.71,1.0954706736223
-0.27,-0.22,0.2863969514446
-0.48,0.76,-0.30234496296276
0.29,-0.93,1.1057736861235
-0.3,-0.06,0.34935457753105
-0.9,0.73,1.1850219173178
-0.38,-0.6,0.69332820120756
-0.79,-0.64,1.6895686073302
-0.15,0.22,-0.4426303658802
0.6,-0.18,0.93578383992175
-0.57,0.69,-0.2725077441563
0.78,-0.67,1.7893258108573
0.04,-0.96,0.89797064690012
-0.51,0.64,-0.067137287594193
0.55,0.06,0.27509520906641
-0.77,-0.11,1.2985559642116
-0.77,0.15,1.4369769049316
-0.82,0.03,1.3262808426524
-0.85,-0.57,1.9035733887219
-0.94,-0.74,2.636762010989
-0.4,-0.06,0.63705766704835
0.7,-0.34,1.0476364396523
0.39,-0.13,-0.018198319820836
0.25,0.47,-0.34633951702923
-0.09,-0.55,0.37247969900656
0.3,0.05,0.50283079282494
0.01,0.65,-0.87539810806828
0.28,0.64,-0.81571201591646
-0.07,-0.88,0.80790653303695
-0.6,0.01,0.33897150053088
0.74,-0.06,1.1907364239493
0.82,-0.19,1.4629632010901
-0.24,-0.94,0.82236288317142
0.46,0.06,0.35243142369958
0.32,-0.13,0.47305705076545
0.54,-0.03,0.45744888683771
-0.9,0.84,0.87474098686512
0.18,0.95,-0.98100323736521
-0.99,-0.3,2.1681379916336
-0.62,-0.12,0.6669894070712
-0.41,-0.93,0.996482373523
0.99,0.48,1.6781967346464
0.51,-0.59,0.91905195908391
0.01,0.06,0.14087473979236
0.87,-0.2,1.680607799546
0.72,-0.95,2.0404027070205
-0.32,0.69,-0.58134221624712
0.64,-0.86,1.8833895047606
0.89,-0.51,2.0627048996899
-0.61,0.31,0.25327690453674
-0.68,0.5,0.48875123179303
-0.47,-0.5,0.95601974285736
-0.9,-0.21,1.9025523452701
0.95,-0.62,2.6387708986251
0.64,-0.85,1.3066991847649
0.76,0.24,0.94227365037058
-0.91,-0.71,2.1307765985357
0.33,0.92,-0.92846480187465
-0.16,-0.16,-0.20974059035059
0.78,0.19,1.0201894035054
0.5,-0.28,0.92973217858231
-0.05,-0.07,-0.041325400280855
-0.63,-0.5,1.3807650865091
0.79,-0.13,1.566119849545
